,town_name,station_name,station_id,longitude,latitude
85,莲都区,丽_D_莲都检察院局,9162,119.916801452637,28.4511850193055
86,莲都区,丽_D_莲都陈寮山局,9163,119.916801452637,28.4511850193055
87,莲都区,丽_D_莲都嘉利局,9164,119.916801452637,28.4511850193055
88,莲都区,丽_D_莲都桃园山庄局,9165,119.916801452637,28.4511850193055
89,莲都区,丽_D_莲都夏河新村局,9166,119.916801452637,28.4511850193055
90,莲都区,丽_D_莲都阳光城 局,9169,119.916801452637,28.4511850193055
91,莲都区,丽_D_莲都严鸟局,916A,119.916801452637,28.4511850193055
92,莲都区,丽_D_莲都欣苑小区局,916B,119.916801452637,28.4511850193055
93,莲都区,丽_C_莲都接官亭局,916C,119.916801452637,28.4511850193055
94,莲都区,丽_D_莲都市公安新大楼局,916D,119.916801452637,28.4511850193055
95,莲都区,丽_D_莲都丽水电视台局,916E,119.916801452637,28.4511850193055
96,莲都区,丽_D_莲都上岗背局,916F,119.916801452637,28.4511850193055
97,莲都区,丽_D_莲都卢埠局,9170,119.916801452637,28.4511850193055
98,莲都区,丽_D_莲都天海局,9171,119.916801452637,28.4511850193055
99,青田县,丽_B_青田青田县局,9201,120.4046630859,28.1495032115
100,青田县,丽_C_青田温溪局,9202,120.407409668,28.1555573283
101,青田县,丽_D_青田山口局,9203,119.916801452637,28.4511850193055
102,青田县,丽_D_青田船寮局,9204,119.916801452637,28.4511850193055
103,青田县,丽_D_青田东源局,9205,119.916801452637,28.4511850193055
104,青田县,丽_D_青田海口局,9206,119.916801452637,28.4511850193055
105,青田县,丽_D_青田腊口局,9207,119.916801452637,28.4511850193055
106,青田县,丽_D_青田阜山局,9209,119.916801452637,28.4511850193055
107,青田县,丽_D_青田水南局,920A,119.916801452637,28.4511850193055
108,青田县,丽_D_青田油竹局,920B,119.916801452637,28.4511850193055
109,青田县,丽_D_青田章旦局,920C,119.916801452637,28.4511850193055
110,青田县,丽_D_青田方山局,920D,119.916801452637,28.4511850193055
111,青田县,丽_D_青田西门小区局,920E,119.916801452637,28.4511850193055
112,青田县,丽_D_青田鸣山小区 局,920F,119.916801452637,28.4511850193055
113,青田县,丽_D_青田东苑小区局,9210,119.916801452637,28.4511850193055
114,青田县,丽_D_青田石帆局,9211,119.916801452637,28.4511850193055
115,青田县,丽_D_青田石郭工业园区局,9212,119.916801452637,28.4511850193055
116,青田县,丽_D_青田石溪局,9213,119.916801452637,28.4511850193055
117,青田县,丽_D_青田仁塘湾局,9214,119.916801452637,28.4511850193055
118,青田县,丽_D_青田北岸局,9215,119.916801452637,28.4511850193055
119,青田县,丽_D_青田湖边局,9216,119.916801452637,28.4511850193055
120,青田县,丽_D_青田圩仁局,9217,119.916801452637,28.4511850193055
121,青田县,丽_D_青田仁宫局,9218,119.916801452637,28.4511850193055
122,青田县,丽_D_青田布厂局,9219,119.916801452637,28.4511850193055
123,青田县,丽_C_青田水南大楼局,921A,119.916801452637,28.4511850193055
124,青田县,丽_D_青田交警大楼局,921B,119.916801452637,28.4511850193055
125,青田县,丽_D_青田魁市局,921C,119.916801452637,28.4511850193055
126,青田县,丽_D_青田鹤东小区局,921D,119.916801452637,28.4511850193055
127,青田县,丽_D_青田平演局,921F,119.916801452637,28.4511850193055
128,青田县,丽_D_青田青田中学局,9220,119.916801452637,28.4511850193055
129,青田县,丽_D_青田平桥局,9221,119.916801452637,28.4511850193055
130,青田县,丽_D_青田祯旺局,9222,119.916801452637,28.4511850193055
131,青田县,丽_D_青田人民法院局,9223,119.916801452637,28.4511850193055
132,青田县,丽_D_青田红光局,9224,119.916801452637,28.4511850193055
133,青田县,丽_D_青田王岙 局,9225,119.916801452637,28.4511850193055
134,青田县,丽_D_青田公安局局,9226,119.916801452637,28.4511850193055
135,青田县,丽_D_青田过海局,9227,119.916801452637,28.4511850193055
136,青田县,丽_D_青田引坑局,9228,119.916801452637,28.4511850193055
137,青田县,丽_D_青田下西坑局,9229,119.916801452637,28.4511850193055
138,青田县,丽_D_青田季山局,922B,119.916801452637,28.4511850193055
139,青田县,丽_D_青田平溪局,922C,119.916801452637,28.4511850193055
140,青田县,丽_D_青田芝溪局,922D,119.916801452637,28.4511850193055
141,青田县,丽_D_青田大路局,922E,119.916801452637,28.4511850193055
142,青田县,丽_D_青田东岸局,922F,119.916801452637,28.4511850193055
143,青田县,丽_D_青田港头局,9230,119.916801452637,28.4511850193055
144,青田县,丽_D_青田贵岙局,9231,119.916801452637,28.4511850193055
145,青田县,丽_D_青田吴坑局,9232,119.916801452637,28.4511850193055
146,青田县,丽_D_青田平头山局,9233,119.916801452637,28.4511850193055
147,青田县,丽_D_青田小舟山局,9234,119.916801452637,28.4511850193055
148,青田县,丽_D_青田舒桥局,9235,119.916801452637,28.4511850193055
149,青田县,丽_D_青田章村局,9236,119.916801452637,28.4511850193055
150,青田县,丽_D_青田坑根局,9237,119.916801452637,28.4511850193055
151,青田县,丽_D_青田季宅局,9238,119.916801452637,28.4511850193055
152,青田县,丽_D_青田黄烊局,9239,119.916801452637,28.4511850193055
153,青田县,丽_D_青田钓滩局,923A,119.916801452637,28.4511850193055
154,青田县,丽_D_青田石平川局,923B,119.916801452637,28.4511850193055
155,青田县,丽_D_青田仁庄局,923C,119.916801452637,28.4511850193055
156,青田县,丽_D_青田汤洋局,923D,119.916801452637,28.4511850193055
157,青田县,丽_D_青田吴岸局,923E,119.916801452637,28.4511850193055
158,青田县,丽_D_青田北山局,923F,119.916801452637,28.4511850193055
159,青田县,丽_D_青田巨浦局,9240,119.916801452637,28.4511850193055
160,青田县,丽_D_青田万阜局,9241,119.916801452637,28.4511850193055
161,青田县,丽_D_青田石盖局,9242,119.916801452637,28.4511850193055
162,青田县,丽_D_青田祯埠局,9243,119.916801452637,28.4511850193055
163,青田县,丽_D_青田高市局,9244,119.916801452637,28.4511850193055
164,青田县,丽_D_青田海溪局,9245,119.916801452637,28.4511850193055
165,青田县,丽_D_青田小群局,9246,119.916801452637,28.4511850193055
166,青田县,丽_D_青田上本局,9247,119.916801452637,28.4511850193055
167,青田县,丽_D_青田小令局,9248,119.916801452637,28.4511850193055
168,青田县,丽_D_青田洋心局,9249,119.916801452637,28.4511850193055
169,青田县,丽_D_青田东江局,924A,119.916801452637,28.4511850193055
170,青田县,丽_D_青田孙阔局,924B,119.916801452637,28.4511850193055
171,青田县,丽_D_青田马令脚局,924C,119.916801452637,28.4511850193055
172,青田县,丽_D_青田徐岙局,924D,119.916801452637,28.4511850193055
173,青田县,丽_D_青田洪府前局,924E,119.916801452637,28.4511850193055
174,青田县,丽_D_青田沙埠局,924F,119.916801452637,28.4511850193055
175,青田县,丽_D_青田油竹管委会局,9250,119.916801452637,28.4511850193055
176,青田县,丽_D_青田华侨中学 局,9251,119.916801452637,28.4511850193055
177,青田县,丽_D_青田萧垟局,9252,119.916801452637,28.4511850193055
178,青田县,丽_D_青田开元大酒店局,9253,119.916801452637,28.4511850193055
179,青田县,丽_D_青田田步洋局,9254,119.916801452637,28.4511850193055
180,青田县,丽_D_青田岭根局,9256,119.916801452637,28.4511850193055
181,青田县,丽_D_青田腊口上本局,9257,119.916801452637,28.4511850193055
182,青田县,丽_D_青田温溪东局,9258,0,0
183,青田县,丽_D_青田雅城局,9259,0,0
184,青田县,丽_D_青田人民医院局,925A,0,0
185,缙云县,丽_B_缙云缙云县局,9301,120.1684570313,28.6616712164
186,缙云县,丽_D_缙云舒洪局,9303,119.916801452637,28.4511850193055
187,缙云县,丽_C_缙云壶镇局,9305,120.2851867676,28.8097835047
188,缙云县,丽_D_缙云仙都局,9308,119.916801452637,28.4511850193055
189,缙云县,丽_D_缙云新建局,930D,120.054473877,28.7255176965
190,缙云县,丽_D_缙云溶溪局,930F,119.916801452637,28.4511850193055
191,缙云县,丽_D_缙云东方局,9310,119.916801452637,28.4511850193055
192,缙云县,丽_D_缙云大洋局,9311,119.916801452637,28.4511850193055
193,缙云县,丽_D_缙云官店局,9316,119.916801452637,28.4511850193055
194,缙云县,丽_D_缙云白龙岗局,9317,119.916801452637,28.4511850193055
195,缙云县,丽_D_缙云新局局,9318,119.916801452637,28.4511850193055
196,缙云县,丽_D_缙云东渡局,9319,119.916801452637,28.4511850193055
197,缙云县,丽_D_缙云李庄局,931B,119.916801452637,28.4511850193055
198,缙云县,丽_D_缙云横塘岸局,931F,119.916801452637,28.4511850193055
199,缙云县,丽_D_缙云朝晖新村局,9324,119.916801452637,28.4511850193055
200,缙云县,丽_D_缙云双溪口局,9326,119.916801452637,28.4511850193055
201,缙云县,丽_D_缙云碧川局,9329,119.916801452637,28.4511850193055
202,缙云县,丽_D_缙云兆岸局,932B,119.916801452637,28.4511850193055
203,缙云县,丽_D_缙云黄龙局,932D,119.916801452637,28.4511850193055
204,缙云县,丽_D_缙云雅施局,932E,119.916801452637,28.4511850193055
205,缙云县,丽_D_缙云黄碧街局,9330,119.916801452637,28.4511850193055
206,缙云县,丽_D_缙云七里局,9332,119.916801452637,28.4511850193055
207,缙云县,丽_D_缙云紫薇小区局,9334,119.916801452637,28.4511850193055
208,缙云县,丽_D_缙云田村局,9335,119.916801452637,28.4511850193055
209,缙云县,丽_D_缙云越陈局,9338,119.916801452637,28.4511850193055
210,缙云县,丽_D_缙云大源局,933A,119.916801452637,28.4511850193055
211,缙云县,丽_D_缙云行政中心局,933B,119.916801452637,28.4511850193055
212,缙云县,丽_D_缙云靖岳局,933C,119.916801452637,28.4511850193055
213,缙云县,丽_D_缙云大园局,933D,119.916801452637,28.4511850193055
214,缙云县,丽_D_缙云章村局,933E,119.916801452637,28.4511850193055
215,缙云县,丽_D_缙云胡村局,933F,119.916801452637,28.4511850193055
216,缙云县,丽_D_缙云岭口局,9340,119.916801452637,28.4511850193055
217,缙云县,丽_D_缙云木栗局,9341,119.916801452637,28.4511850193055
218,缙云县,丽_D_缙云北山局,9342,119.916801452637,28.4511850193055
219,缙云县,丽_D_缙云黄店局,9343,119.916801452637,28.4511850193055
220,缙云县,丽_D_缙云浣溪局,9344,119.916801452637,28.4511850193055
221,缙云县,丽_D_缙云唐市局,9345,119.916801452637,28.4511850193055
222,缙云县,丽_D_缙云大筠局,9346,119.916801452637,28.4511850193055
223,缙云县,丽_D_缙云凝碧局,9347,119.916801452637,28.4511850193055
224,缙云县,丽_D_缙云马渡局,9348,119.916801452637,28.4511850193055
225,缙云县,丽_D_缙云左库局,9349,119.916801452637,28.4511850193055
226,缙云县,丽_D_缙云上王局,934A,119.916801452637,28.4511850193055
227,缙云县,丽_D_缙云前路局,934B,119.916801452637,28.4511850193055
228,缙云县,丽_D_缙云宫前局,934D,119.916801452637,28.4511850193055
229,缙云县,丽_D_缙云杨村局,934E,119.916801452637,28.4511850193055
230,缙云县,丽_D_缙云陈宕局,934F,119.916801452637,28.4511850193055
231,缙云县,丽_D_缙云下田局,9350,119.916801452637,28.4511850193055
232,缙云县,丽_D_缙云古溪局,9351,119.916801452637,28.4511850193055
233,缙云县,丽_D_缙云三溪局,9352,119.916801452637,28.4511850193055
234,缙云县,丽_D_缙云张公桥局,9353,119.916801452637,28.4511850193055
235,缙云县,丽_D_缙云坑口局,9354,119.916801452637,28.4511850193055
236,缙云县,丽_D_缙云团结局,9355,119.916801452637,28.4511850193055
237,缙云县,丽_D_缙云新川局,9356,119.916801452637,28.4511850193055
238,缙云县,丽_D_缙云双川局,9357,119.916801452637,28.4511850193055
239,缙云县,丽_D_缙云沈渡局,9359,119.916801452637,28.4511850193055
240,缙云县,丽_D_缙云雅江局,935A,119.916801452637,28.4511850193055
241,缙云县,丽_D_缙云杜村局,935B,119.916801452637,28.4511850193055
242,云和县,丽_B_云和云和县局,9401,119.6328735352,28.1277055573
243,云和县,丽_D_云和城西局,9402,119.916801452637,28.4511850193055
244,云和县,丽_D_云和张化局,9405,119.916801452637,28.4511850193055
245,云和县,丽_D_云和朱村局,9406,119.916801452637,28.4511850193055
246,云和县,丽_D_云和赤石局,9407,119.916801452637,28.4511850193055
247,云和县,丽_D_云和石塘局,9408,119.916801452637,28.4511850193055
248,云和县,丽_D_云和紧水滩局,9409,119.916801452637,28.4511850193055
249,云和县,丽_D_云和小顺局,940D,119.916801452637,28.4511850193055
250,云和县,丽_D_云和雾溪局,9414,119.916801452637,28.4511850193055
251,云和县,丽_D_云和安溪局,9415,119.916801452637,28.4511850193055
252,云和县,丽_D_云和苏坑局,9417,119.916801452637,28.4511850193055
253,云和县,丽_D_云和局村局,9418,119.916801452637,28.4511850193055
254,云和县,丽_D_云和老鼠梯局,9419,119.916801452637,28.4511850193055
255,云和县,丽_D_云和农民新村局,941E,119.916801452637,28.4511850193055
256,云和县,丽_D_云和梅源局,941F,119.916801452637,28.4511850193055
257,云和县,丽_D_云和云坛局,9420,119.916801452637,28.4511850193055
258,云和县,丽_D_云和瑞滩局,9421,119.916801452637,28.4511850193055
259,云和县,丽_D_云和沙铺局,9422,119.916801452637,28.4511850193055
260,云和县,丽_D_云和黄源局,9423,119.916801452637,28.4511850193055
261,云和县,丽_D_云和云丰局,9424,119.916801452637,28.4511850193055
262,云和县,丽_D_云和大湾局,9425,119.916801452637,28.4511850193055
263,云和县,丽_D_云和沙铺砻局,9426,119.916801452637,28.4511850193055
264,云和县,丽_D_云和后垟局,9427,119.916801452637,28.4511850193055
265,云和县,丽_D_云和商坑下局,9428,119.916801452637,28.4511850193055
266,云和县,丽_D_云和黄水堆局,9429,119.916801452637,28.4511850193055
267,云和县,丽_D_云和公安局局,942A,119.916801452637,28.4511850193055
268,云和县,丽_D_云和库北局,942B,119.916801452637,28.4511850193055
269,云和县,丽_D_云和大源局,942C,119.916801452637,28.4511850193055
270,云和县,丽_D_云和金村局,942E,119.916801452637,28.4511850193055
271,云和县,丽_D_云和杨村局,942F,119.916801452637,28.4511850193055
272,云和县,丽_D_云和龙门局,9430,119.916801452637,28.4511850193055
273,龙泉市,丽_B_龙泉龙泉市局,9501,119.2456054688,28.0865201146
274,龙泉市,丽_D_龙泉锦溪局,9502,119.916801452637,28.4511850193055
275,龙泉市,丽_D_龙泉八都局,9503,119.916801452637,28.4511850193055
276,龙泉市,丽_D_龙泉安仁局,9505,119.916801452637,28.4511850193055
277,龙泉市,丽_D_龙泉小梅局,9506,119.916801452637,28.4511850193055
278,龙泉市,丽_D_龙泉兰巨局,9507,119.916801452637,28.4511850193055
279,龙泉市,丽_D_龙泉大白岸局,9508,119.916801452637,28.4511850193055
280,龙泉市,丽_D_龙泉河里局,9509,119.916801452637,28.4511850193055
281,龙泉市,丽_D_龙泉城东局,950A,119.916801452637,28.4511850193055
282,龙泉市,丽_D_龙泉莱茵局,950B,119.916801452637,28.4511850193055
283,龙泉市,丽_D_龙泉南秦局,950C,119.916801452637,28.4511850193055
284,龙泉市,丽_D_龙泉大赛局,950E,119.916801452637,28.4511850193055
285,龙泉市,丽_D_龙泉瞿源局,9510,119.916801452637,28.4511850193055
286,龙泉市,丽_D_龙泉南窖局,9511,119.916801452637,28.4511850193055
287,龙泉市,丽_D_龙泉木岱局,9512,119.916801452637,28.4511850193055
288,龙泉市,丽_D_龙泉茶丰局,9513,119.916801452637,28.4511850193055
289,龙泉市,丽_D_龙泉大梅局,9514,119.916801452637,28.4511850193055
290,龙泉市,丽_D_龙泉岩樟局,9515,119.916801452637,28.4511850193055
291,龙泉市,丽_D_龙泉双岭局,9516,119.916801452637,28.4511850193055
292,龙泉市,丽_D_龙泉福源局,9517,119.916801452637,28.4511850193055
293,龙泉市,丽_D_龙泉蛟洋局,9519,119.916801452637,28.4511850193055
294,龙泉市,丽_D_龙泉上洋局,951A,119.916801452637,28.4511850193055
295,龙泉市,丽_D_龙泉大沙局,951B,119.916801452637,28.4511850193055
296,龙泉市,丽_C_龙泉水南局,9525,119.916801452637,28.4511850193055
297,龙泉市,丽_D_龙泉查田局,9526,119.916801452637,28.4511850193055
298,龙泉市,丽_D_龙泉剑湖局,9527,119.916801452637,28.4511850193055
299,龙泉市,丽_D_龙泉竹洋局,9528,119.916801452637,28.4511850193055
300,龙泉市,丽_D_龙泉宝溪局,9529,119.916801452637,28.4511850193055
301,龙泉市,丽_D_龙泉泗源局,952A,119.916801452637,28.4511850193055
302,龙泉市,丽_D_龙泉青溪局,952B,119.916801452637,28.4511850193055
303,龙泉市,丽_D_龙泉住龙局,952C,119.916801452637,28.4511850193055
304,龙泉市,丽_D_龙泉碧龙局,952D,119.916801452637,28.4511850193055
305,龙泉市,丽_D_龙泉天平局,952E,119.916801452637,28.4511850193055
306,龙泉市,丽_D_龙泉供村局,952F,119.916801452637,28.4511850193055
307,龙泉市,丽_D_龙泉王庄局,9530,119.916801452637,28.4511850193055
308,龙泉市,丽_D_龙泉李村局,9531,119.916801452637,28.4511850193055
309,龙泉市,丽_D_龙泉荒村局,9532,119.916801452637,28.4511850193055
310,龙泉市,丽_D_龙泉下田局,9533,119.916801452637,28.4511850193055
311,龙泉市,丽_D_龙泉上东局,9534,119.916801452637,28.4511850193055
312,龙泉市,丽_D_龙泉屏南局,9535,119.916801452637,28.4511850193055
313,龙泉市,丽_D_龙泉瑞洋局,9536,119.916801452637,28.4511850193055
314,龙泉市,丽_D_龙泉库武局,9537,119.916801452637,28.4511850193055
315,龙泉市,丽_D_龙泉高山局,9538,119.916801452637,28.4511850193055
316,龙泉市,丽_D_龙泉牛头岭局,9539,119.916801452637,28.4511850193055
317,龙泉市,丽_D_龙泉梨树坪局,953A,119.916801452637,28.4511850193055
318,龙泉市,丽_D_龙泉凤阳山局,953B,119.916801452637,28.4511850193055
319,龙泉市,丽_D_龙泉五都洋局,953C,119.916801452637,28.4511850193055
320,龙泉市,丽_D_龙泉大贵溪局,953D,119.916801452637,28.4511850193055
321,龙泉市,丽_D_龙泉下场局,953E,119.916801452637,28.4511850193055
322,龙泉市,丽_D_龙泉严山局,953F,119.916801452637,28.4511850193055
323,龙泉市,丽_D_龙泉塔石局,9540,119.916801452637,28.4511850193055
324,龙泉市,丽_D_龙泉河村局,9541,119.916801452637,28.4511850193055
325,龙泉市,丽_D_龙泉村头局,9542,119.916801452637,28.4511850193055
326,龙泉市,丽_D_龙泉瀑云局,9543,119.916801452637,28.4511850193055
327,龙泉市,丽_D_龙泉墙甲局,9544,119.916801452637,28.4511850193055
328,龙泉市,丽_D_龙泉大路下局,9545,119.916801452637,28.4511850193055
329,龙泉市,丽_D_龙泉同心花园局,9546,119.916801452637,28.4511850193055
330,龙泉市,丽_D_龙泉绿坑局,9547,119.916801452637,28.4511850193055
331,庆元县,丽_B_庆元庆元县局,9601,119.1522216797,27.6300071714
332,庆元县,丽_D_庆元菊水局,9603,119.916801452637,28.4511850193055
333,庆元县,丽_D_庆元竹口局,9604,119.916801452637,28.4511850193055
334,庆元县,丽_D_庆元黄田局,9606,119.916801452637,28.4511850193055
335,庆元县,丽_D_庆元安溪局,9609,119.916801452637,28.4511850193055
336,庆元县,丽_D_庆元隆宫局,960A,119.916801452637,28.4511850193055
337,庆元县,丽_D_庆元五大堡局,960B,119.916801452637,28.4511850193055
338,庆元县,丽_D_庆元竹山局,960C,119.916801452637,28.4511850193055
339,庆元县,丽_D_庆元万里林局,960D,119.916801452637,28.4511850193055
340,庆元县,丽_D_庆元淤上局,9611,119.916801452637,28.4511850193055
341,庆元县,丽_D_庆元左溪局,9614,119.916801452637,28.4511850193055
342,庆元县,丽_D_庆元新村局,9617,119.916801452637,28.4511850193055
343,庆元县,丽_D_庆元周墩局,961B,119.916801452637,28.4511850193055
344,庆元县,丽_D_庆元蒲潭局,9622,119.916801452637,28.4511850193055
345,庆元县,丽_D_庆元五都局,9633,119.916801452637,28.4511850193055
346,庆元县,丽_D_庆元工业小区局,9634,119.916801452637,28.4511850193055
347,庆元县,丽_D_庆元大济路口局,9635,119.916801452637,28.4511850193055
348,庆元县,丽_D_庆元交警队局,9636,119.916801452637,28.4511850193055
349,庆元县,丽_D_庆元东村局,9637,119.916801452637,28.4511850193055
350,庆元县,丽_D_庆元黄坑局,9638,119.916801452637,28.4511850193055
351,庆元县,丽_D_庆元荷地局,9639,119.916801452637,28.4511850193055
352,庆元县,丽_D_庆元新窑局,9640,119.916801452637,28.4511850193055
353,庆元县,丽_D_庆元香菇市场局,9641,119.916801452637,28.4511850193055
354,庆元县,丽_D_庆元邮电宿舍局,9642,119.916801452637,28.4511850193055
355,庆元县,丽_D_庆元烟草大楼局,9643,119.916801452637,28.4511850193055
356,庆元县,丽_D_庆元庆中局,9644,119.916801452637,28.4511850193055
357,庆元县,丽_D_庆元山徐局,9645,119.916801452637,28.4511850193055
358,庆元县,丽_D_庆元姚村局,9646,119.916801452637,28.4511850193055
359,庆元县,丽_D_庆元举水局,9647,119.916801452637,28.4511850193055
360,庆元县,丽_D_庆元西溪局,9648,119.916801452637,28.4511850193055
361,庆元县,丽_D_庆元岭头局,9649,119.916801452637,28.4511850193055
362,庆元县,丽_D_庆元南峰局,964A,119.916801452637,28.4511850193055
363,庆元县,丽_D_庆元杨家庄局,964B,119.916801452637,28.4511850193055
364,庆元县,丽_D_庆元苏湖局,964C,119.916801452637,28.4511850193055
365,庆元县,丽_D_庆元落岭局,964D,119.916801452637,28.4511850193055
366,庆元县,丽_D_庆元江根局,964E,119.916801452637,28.4511850193055
